Avg min between received tnx,Time Diff between first and last (Mins),Sent tnx,Received Tnx,Unique Received From Addresses,max value received ,avg val received,total transactions (including tnx to create contract,total Ether sent,total ether received, Total ERC20 tnxs, ERC20 uniq rec addr, ERC20 uniq rec contract addr, ERC20 min val rec, ERC20 uniq rec token name,FLAG
23213.4,663716.47,16,9,6,3.638719,0.711047,25,6.38254529,6.39942711,24.0,14.0,17.0,0.0,17.0,0
1898.84,95469.27,42,43,1,0.426663,0.106772,85,4.57354835,4.59120935,0.0,0.0,0.0,0.0,0.0,0
3309.56,52953.02,0,16,2,208.57,75.747587,17,0.0,1211.9614,0.0,0.0,0.0,0.0,0.0,0
8965.07,314180.58,35,35,1,0.049871,0.047967,70,1.662474332,1.678830057,0.0,0.0,0.0,0.0,0.0,0
0.0,327.87,2,1,1,101.0,101.0,3,100.9990158,101.0,0.0,0.0,0.0,0.0,0.0,0
0.0,66.55,3,1,1,101.0,101.0,4,100.998446,101.0,0.0,0.0,0.0,0.0,0.0,0
1856.04,790629.43,34,401,6,9.358682,2.768859,435,1110.293427,1110.312284,19.0,14.0,17.0,0.0,17.0,0
0.0,10.03,0,1,1,2.445368,2.445368,2,0.0,2.44536818,0.0,0.0,0.0,0.0,0.0,0
6436.01,585677.32,0,91,6,10.14,0.304631,92,0.0,27.72145346,5.0,4.0,5.0,0.0,5.0,0
781.62,1610.6,1,2,2,0.01,0.009002,3,0.0,0.018003663,5.0,2.0,2.0,0.0,2.0,0
0.0,21.48,1,1,1,1.09336,1.09336,2,1.09285551,1.09335951,0.0,0.0,0.0,0.0,0.0,0
56578.38,658299.15,2,7,5,158.0,23.718381,9,1.501,166.02866730000005,14.0,10.0,14.0,0.0,14.0,0
12801.65,76156.38,4,5,3,3.52,1.125,9,5.623236,5.625,0.0,0.0,0.0,0.0,0.0,0
1647.44,228994.25,0,139,4,2.158244,1.087885,140,0.0,151.2160301,2.0,2.0,2.0,1.011585,2.0,0
2700.56,189102.7,6,8,2,12.9775,6.104675,14,48.83477441,48.8374,3.0,2.0,2.0,0.0,2.0,0
4049.26,226758.45,0,56,3,0.948767,0.535253,57,0.0,29.9741884,2.0,2.0,2.0,0.579609,2.0,0
5931.59,338100.62,0,57,4,1.001188,0.453275,58,0.0,25.83669695,3.0,3.0,3.0,0.0,3.0,0
0.0,15.67,3,2,2,1053.461141,1000.5,5,2000.998585,2001.0,0.0,0.0,0.0,0.0,0.0,0
0.0,3.73,1,1,1,0.269876,0.269876,2,0.269403924,0.26987556,0.0,0.0,0.0,0.0,0.0,0
0.0,14.03,1,1,1,10.172054,10.172054,2,10.17154968,10.17205368,0.0,0.0,0.0,0.0,0.0,0
0.49,72.55,3,2,2,59.585154,50.5,5,100.9979759,101.0,0.0,0.0,0.0,0.0,0.0,0
0.0,71.75,1,1,1,10.0,10.0,2,9.9978,10.0,0.0,0.0,0.0,0.0,0.0,0
0.0,330.62,1,1,1,1.0,1.0,2,0.99938,1.0,0.0,0.0,0.0,0.0,0.0,0
0.0,598.23,1,1,1,0.18,0.18,2,0.1793799999999999,0.18,0.0,0.0,0.0,0.0,0.0,0
2096.14,203015.42,105,83,14,206.387437,36.757033,188,3050.7610210000007,3050.833773,73.0,3.0,3.0,2.11985,3.0,0
0.21,332.73,2,2,2,66.568311,50.5,4,100.9989738,101.0,0.0,0.0,0.0,0.0,0.0,0
0.0,2.8,1,1,1,64.867547,64.867547,2,64.86670699999999,64.867547,0.0,0.0,0.0,0.0,0.0,0
5422.52,17157.67,3,2,2,0.1335869999999999,0.0991,5,0.196273576,0.19819913,5.0,1.0,1.0,26.409370000000006,1.0,0
7808.66,791365.95,99,100,2,3.0,1.048997,199,104.8139938,104.8997309,0.0,0.0,0.0,0.0,0.0,0
0.84,323.08,4,2,2,66.365314,50.5,6,100.9980316,101.0,0.0,0.0,0.0,0.0,0.0,0
0.7,331.93,2,2,2,96.191037,50.5,4,100.9989738,101.0,0.0,0.0,0.0,0.0,0.0,0
2261.81,55167.15,24,24,2,30.655145,11.543095,48,277.0234066,277.0342855,0.0,0.0,0.0,0.0,0.0,0
7971.34,575636.87,55,58,16,17.430083,2.265128,113,131.50968970000002,131.3774116,0.0,0.0,0.0,0.0,0.0,0
7559.25,226777.48,0,30,2,1.003153,0.8936209999999999,31,0.0,26.80862106,1.0,1.0,1.0,0.980517,1.0,0
0.0,48.88,1,1,1,0.2955,0.2955,2,0.294453043,0.2955,0.0,0.0,0.0,0.0,0.0,0
0.18,71.9,3,2,2,87.561705,50.5,5,100.9984519,101.0,0.0,0.0,0.0,0.0,0.0,0
0.0,1.58,1,1,1,0.329405,0.329405,2,0.328860356,0.32940511,0.0,0.0,0.0,0.0,0.0,0
0.0,54.97,3,1,1,101.0,101.0,4,100.998446,101.0,0.0,0.0,0.0,0.0,0.0,0
8540.11,204962.67,0,24,2,300.0,54.27416700000001,25,0.0,1302.58,4.0,4.0,4.0,1.0,4.0,0
106764.47,917999.92,14,6,6,1.57814,0.68577,20,6.462237,4.11461982,0.0,0.0,0.0,0.0,0.0,0
62.16,61584.9,9997,3,1,25.0,15.0,13128,0.005608327,45.0,0.0,0.0,0.0,0.0,0.0,0
7446.07,681582.07,66,16,10,20.0,7.203399,82,115.195,115.2543787,75.0,23.0,27.0,0.0,27.0,0
0.44,71.53,3,2,2,85.61593,50.5,5,100.9984444,101.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0,1,1,0.126419,0.126419,1,0.0,0.12641884,5.0,5.0,5.0,0.0,5.0,0
0.07,3.87,3,2,2,1037.13715,1000.5,5,2000.998585,2001.0,0.0,0.0,0.0,0.0,0.0,0
45861.57,417584.63,3,7,5,302.7,51.506429,10,360.542102,360.545,11.0,10.0,11.0,0.0,11.0,0
1244.43,68666.87,3,45,5,2.323534,0.133748,48,6.017316658,6.018639658,1.0,1.0,1.0,0.015662,1.0,0
0.0,315.47,2,1,1,101.0,101.0,3,100.9990158,101.0,0.0,0.0,0.0,0.0,0.0,0
0.0,53.03,2,1,1,101.0,101.0,3,100.99895,101.0,0.0,0.0,0.0,0.0,0.0,0
0.0,382.15,1,1,1,0.05,0.05,2,0.04938,0.05,0.0,0.0,0.0,0.0,0.0,0
0.63,324.37,2,2,2,53.544593000000006,50.5,4,100.9990158,101.0,0.0,0.0,0.0,0.0,0.0,0
0.0,12.82,1,1,1,0.142549,0.142549,2,0.14192875,0.14254875,0.0,0.0,0.0,0.0,0.0,0
0.07,3.52,3,2,2,1039.229065,1000.5,5,2000.998585,2001.0,0.0,0.0,0.0,0.0,0.0,0
52001.03,607484.77,7,7,2,2.49125,0.928535,14,6.4873635,6.49974161,11.0,6.0,5.0,0.0,5.0,0
0.0,2312.95,1,1,1,0.062141,0.062141,2,0.061521135,0.062141135,0.0,0.0,0.0,0.0,0.0,0
0.0,10.87,3,2,2,1507.464496,1000.5,5,2000.998585,2001.0,0.0,0.0,0.0,0.0,0.0,0
3420.64,283913.38,0,83,5,1.005665,0.801673,84,0.0,66.53886848,2.0,2.0,2.0,0.7601859999999999,2.0,0
0.0,5.8,1,1,1,0.1094,0.1094,2,0.10861394,0.1094,0.0,0.0,0.0,0.0,0.0,0
264489.01,794993.12,5,3,3,13.04,4.373273999999999,8,13.11787617,13.11982281,0.0,0.0,0.0,0.0,0.0,0
12437.77,199020.9,16,16,14,4.7995800000000015,1.703401,32,27.24006672,27.25442392,0.0,0.0,0.0,0.0,0.0,0
52599.21,341341.32,2,5,4,0.52057,0.119699,7,0.59780523,0.59849623,1.0,1.0,1.0,0.044781,1.0,0
0.37,327.12,2,2,2,62.746304,50.5,4,100.9990158,101.0,0.0,0.0,0.0,0.0,0.0,0
9589.24,710352.4,22,6,3,5.838246,2.079205,28,12.33924,12.4752274,35.0,18.0,19.0,0.0,19.0,0
0.0,57.7,1,1,1,6.0,6.0,2,5.998953042999999,6.0,0.0,0.0,0.0,0.0,0.0,0
24287.63,889416.88,8,5,4,9.116984,3.845298,13,19.00916063,19.22649206,21.0,12.0,17.0,0.0,17.0,0
80707.17,323969.2,2,4,3,0.995,0.4095,6,1.0,1.638,32.0,15.0,25.0,0.0,25.0,0
13955.93,801929.58,16,48,5,56.671765,6.404237,64,307.3920092,307.4033737,3.0,2.0,2.0,1.066527,2.0,0
1619.66,226752.87,0,140,3,4.24027,1.6873240000000005,141,0.0,236.22537480000005,2.0,2.0,2.0,0.591335,2.0,0
11437.51,755957.72,73,37,15,200.0,32.229119,110,1206.983613,1192.477393,101.0,27.0,28.0,0.0,28.0,0
0.07,3.87,3,2,2,1037.19711,1000.5,5,2000.998585,2001.0,0.0,0.0,0.0,0.0,0.0,0
5819.92,994303.05,127,57,37,26.0,5.386577,184,336.4221974,307.0349073000001,141.0,60.0,60.0,0.0,58.0,0
920.14,254225.08,128,98,51,49.999,3.679377,226,360.4554334,360.5789308,1.0,1.0,1.0,51.456737,1.0,0
3660.15,14650.52,4,4,3,77.98497900000002,31.887495,8,127.5469736,127.549979,0.0,0.0,0.0,0.0,0.0,0
3067.91,518476.32,0,169,4,7.0,0.233656,170,0.0,39.48784328,2.0,2.0,2.0,0.618446,2.0,0
46509.98,955991.27,21,8,8,10.0,2.663289,29,27.22,21.306310600000003,22.0,7.0,13.0,0.0,13.0,0
1476.59,24563.1,16,5,4,6.999559,3.062821,21,15.29161136,15.31410258,7.0,3.0,3.0,29.129759000000004,3.0,0
8490.96,16990.2,2,2,2,0.809245,0.433439,4,0.865188098,0.86687716,0.0,0.0,0.0,0.0,0.0,0
0.0,323.72,13,1,1,101.0,101.0,14,100.9934402,101.0,0.0,0.0,0.0,0.0,0.0,0
2606.57,226771.23,0,87,4,1.008521,0.940666,88,0.0,81.8379298,3.0,3.0,3.0,0.741445,3.0,0
0.0,321.02,2,1,1,101.0,101.0,3,100.9990158,101.0,0.0,0.0,0.0,0.0,0.0,0
28749.02,980450.8,5051,24,7,49.995,8.711833,5075,618.0984913,209.0839809,7.0,6.0,6.0,0.0,6.0,0
10548.62,116034.77,0,11,6,16.874694,5.241467,12,0.0,57.65614122,2.0,2.0,2.0,1.606344,2.0,0
531.76,478627.65,67,800,1,9.674596,4.902757,867,3922.173238,3922.205556,4.0,3.0,3.0,2.164149,3.0,0
1.01,74.15,3,2,2,73.905013,50.5,5,100.998477,101.0,0.0,0.0,0.0,0.0,0.0,0
2854.57,443352.32,11,100,3,0.124775,0.04984,111,4.978214262,4.983953164,12.0,8.0,7.0,0.0,7.0,0
155.33,15909.2,1,2,1,2.33203,1.297302,3,2.593890756,2.59460479,0.0,0.0,0.0,0.0,0.0,0
181.64,10046.77,29,3,1,7.543660000000001,3.9507,32,11.797362,11.8521,6.0,3.0,3.0,0.510023,3.0,0
0.01,330.63,3,3,3,53.498488,33.666667,6,100.9984698,101.0,0.0,0.0,0.0,0.0,0.0,0
0.0,326.65,2,1,1,101.0,101.0,3,100.9990158,101.0,0.0,0.0,0.0,0.0,0.0,0
6778.5,291475.3,0,43,4,1.001349,0.739379,44,0.0,31.79330035,2.0,2.0,2.0,0.6106600000000001,2.0,0
3379.09,1026242.37,237,156,34,250.00461600000003,20.632972,393,3288.952398,3218.743692,164.0,57.0,55.0,0.0,53.0,0
0.0,55.38,1,1,1,25.398802,25.398802,2,25.39775515,25.39880211,0.0,0.0,0.0,0.0,0.0,0
0.0,316.65,2,1,1,101.0,101.0,3,100.9990158,101.0,0.0,0.0,0.0,0.0,0.0,0
2.01,331.1,2,2,2,97.27311,50.5,4,100.9989738,101.0,0.0,0.0,0.0,0.0,0.0,0
25559.0,1542761.22,60,55,5,223.706943,77.254917,115,4248.88377,4249.020441,19.0,2.0,2.0,5.0,2.0,0
0.0,9.2,1,1,1,2.080186,2.080186,2,2.0795659,2.0801859,0.0,0.0,0.0,0.0,0.0,0
217.41,2597.05,2,3,2,28.782406,11.324135,5,34.1419793,33.9724061,0.0,0.0,0.0,0.0,0.0,0
1626.96,193608.57,0,119,5,1.01783,0.687114,120,0.0,81.76654211,1.0,1.0,1.0,1.357875,1.0,0
3911.93,990952.88,9,219,5,26.490597,0.465595,228,97.20176126,101.9653841,17.0,11.0,14.0,0.0,14.0,0
3274.75,298210.97,81,91,16,291.99,15.395501,172,1404.414751,1400.990629,1.0,1.0,1.0,600.0,1.0,0
0.02,326.93,2,2,2,95.153952,50.5,4,100.9989738,101.0,0.0,0.0,0.0,0.0,0.0,0
22252.64,321526.67,13,10,2,0.201477,0.082497,23,0.869956748,0.82496756,11.0,4.0,5.0,0.0,5.0,0
0.33,73.22,3,2,2,84.45213299999998,50.5,5,100.998446,101.0,0.0,0.0,0.0,0.0,0.0,0
8980.9,629558.2,70,70,2,2.995,0.246505,140,17.2103127,17.25534477,0.0,0.0,0.0,0.0,0.0,0
0.0,99.67,3,1,1,101.0,101.0,4,100.998488,101.0,0.0,0.0,0.0,0.0,0.0,0
25.46,25653.48,1098,894,1,13.0,0.773005,1992,690.5835143999999,691.0667363,0.0,0.0,0.0,0.0,0.0,0
7067.61,158290.03,14,19,2,1.00351,0.649381,33,12.32656546,12.33824514,1.0,1.0,1.0,0.019272,1.0,0
0.0,255.4,1,1,1,2.0,2.0,2,1.99938,2.0,0.0,0.0,0.0,0.0,0.0,0
9500.64,259401.85,10,17,2,112.237381,51.857753,27,881.5770034,881.581794,1.0,1.0,1.0,600.0,1.0,0
0.0,12.98,1,1,1,22.0,22.0,2,21.99938,22.0,0.0,0.0,0.0,0.0,0.0,0
1581.87,982742.9,401,160,60,28.999706,3.0281700000000003,561,522.2611438,484.5072008,420.0,88.0,113.0,0.0,111.0,0
0.0,7.57,3,1,1,423.243877,423.243877,4,423.2424618,423.2438767,0.0,0.0,0.0,0.0,0.0,0
1799.87,226784.0,0,126,3,1.0596219999999998,0.409729,127,0.0,51.6258967,2.0,2.0,2.0,0.619187,2.0,0
0.0,7.87,1,1,1,1.0,1.0,2,0.99938,1.0,0.0,0.0,0.0,0.0,0.0,0
0.0,46.37,2,1,1,101.0,101.0,3,100.99895,101.0,0.0,0.0,0.0,0.0,0.0,0
517.6,796393.9,1407,1497,1,0.196018,0.098148,2904,146.33652,146.927481,0.0,0.0,0.0,0.0,0.0,0
117.11,37944.27,0,324,228,10000.0,356.704453,325,0.0,115572.2429,239.0,0.0,0.0,0.0,0.0,0
0.0,180.02,1,1,1,0.112262,0.112262,2,0.11006227,0.11226227,0.0,0.0,0.0,0.0,0.0,0
0.0,38489.35,2,1,1,7.986694,7.986694,3,7.01,7.98669434,6.0,5.0,6.0,0.0,6.0,0
1.02,327.37,2,2,2,52.483367,50.5,4,100.9989738,101.0,0.0,0.0,0.0,0.0,0.0,0
170813.83,341695.82,3,2,2,101.0,50.5,5,105.496652,101.0,0.0,0.0,0.0,0.0,0.0,0
0.0,310.83,2,1,1,101.0,101.0,3,100.9985715,101.0,0.0,0.0,0.0,0.0,0.0,0
1612.27,883783.62,533,536,4,117.179506,1.66227,1069,895.535767,890.9764872000003,2.0,2.0,2.0,5.0,2.0,0
7387.31,995280.68,32,10,6,1.007,0.606368,42,5.5725,6.06367978,127.0,72.0,53.0,0.0,52.0,0
1429.36,200110.12,0,140,3,1.87294,0.899439,141,0.0,125.921517,2.0,2.0,2.0,0.182895,2.0,0
33817.19,615209.03,14,18,2,0.388273,0.1709099999999999,32,2.85065524,3.07638424,0.0,0.0,0.0,0.0,0.0,0
3285.9,642143.43,184,188,6,9.87,1.121131,372,210.6179766,210.7726674,0.0,0.0,0.0,0.0,0.0,0
0.82,326.97,3,2,2,65.322701,50.5,5,100.9984278,101.0,0.0,0.0,0.0,0.0,0.0,0
0.0,2350.32,1,1,1,0.260166,0.260166,2,0.259545986,0.260165986,0.0,0.0,0.0,0.0,0.0,0
2545.19,563551.12,90,124,2,9.754938,1.390324,214,172.3574544,172.40016630000005,2.0,1.0,1.0,0.213367,1.0,0
290.3,1547.22,2,2,2,2.103812,1.146906,4,2.459,2.29381225,0.0,0.0,0.0,0.0,0.0,0
0.0,260605.87,1,1,1,0.3,0.3,2,0.299559,0.3,4.0,4.0,4.0,0.0,4.0,0
2086.99,319309.53,0,153,5,3.438845,1.249075,154,0.0,191.1084136,2.0,2.0,2.0,0.383844,2.0,0
0.0,674.95,1,1,1,3.0,3.0,2,2.99938,3.0,0.0,0.0,0.0,0.0,0.0,0
1972.07,226788.17,0,115,3,0.333919,0.17858,116,0.0,20.53671112,2.0,2.0,2.0,0.267537,2.0,0
0.0,51.95,1,1,1,0.097559,0.097559,2,0.097055,0.097559,0.0,0.0,0.0,0.0,0.0,0
889.07,4330.22,1,4,1,0.874667,0.432863,5,0.03763504,1.731452203,7.0,6.0,7.0,0.0,7.0,0
88046.23,265214.08,3,3,2,10.0,3.669333,6,11.002559,11.008,7.0,3.0,2.0,0.0,2.0,0
1764.16,201114.6,0,114,3,0.796678,0.343507,115,0.0,39.15981527,1.0,1.0,1.0,0.723675,1.0,0
37937.2,130590.05,6,3,2,0.091464,0.041821,9,0.121170143,0.12546395,6.0,2.0,2.0,12.67858,2.0,0
66237.99,803589.3,11,12,8,299.99,89.427627,23,1073.091743,1073.13152,3.0,3.0,3.0,1.46669,3.0,0
9775.97,776995.78,11,76,3,0.49375,0.208187,87,9.45249732,15.82221171,15.0,11.0,15.0,0.0,15.0,0
1475.2,1256144.62,829,835,1,1.275806,1.005456,1664,838.9145047000002,839.5553527999998,2.0,2.0,2.0,0.0,2.0,0
0.0,68.37,3,1,1,101.0,101.0,4,100.998446,101.0,0.0,0.0,0.0,0.0,0.0,0
663.87,1339.3,1,2,2,1.086307,1.032966,3,2.0593311,2.0659311,0.0,0.0,0.0,0.0,0.0,0
2494.68,319318.58,0,128,5,0.605513,0.252498,129,0.0,32.31976434,4.0,4.0,4.0,0.0,4.0,0
1290.23,843756.35,513,636,5,4.0,0.8332350000000001,1149,529.3020569,529.9373086,8.0,6.0,8.0,0.0,8.0,0
9816.34,88347.02,0,9,4,25.2366,9.071422,10,0.0,81.64279549999998,1.0,1.0,1.0,2.0,1.0,0
0.0,13.15,3,2,2,1042.460612,1000.5,5,2000.998585,2001.0,0.0,0.0,0.0,0.0,0.0,0
0.35,15.1,3,2,2,1490.038961,1000.5,5,2000.998585,2001.0,0.0,0.0,0.0,0.0,0.0,0
2085.1,906247.85,408,423,1,1.077652,0.994212,831,420.02767530000006,420.551825,2.0,2.0,2.0,0.0,2.0,0
3.52,324.73,2,2,2,79.04642,50.5,4,100.9989738,101.0,0.0,0.0,0.0,0.0,0.0,0
8.8,87988.67,0,9999,2710,0.5,6.2e-05,10000,0.0,0.616895894,36.0,26.0,20.0,0.0,20.0,0
5200.14,251870.42,40,8,5,7.999,2.411367,49,19.241,19.29093731,46.0,22.0,16.0,0.0,15.0,0
2502.34,141805.97,61,28,11,20.924313,5.7137,89,174.9301,159.98360380000005,70.0,16.0,13.0,0.0,13.0,0
3597.93,394304.23,108,109,5,9.99,1.303821,217,141.96029140000005,142.11653590000003,1.0,1.0,1.0,0.0,1.0,0
0.0,501071.13,3,1,1,6.812200999999999,6.812200999999999,4,6.81037365,6.81220065,0.0,0.0,0.0,0.0,0.0,0
30118.62,60237.23,0,2,2,2.9,1.455,2,0.0,2.91,6.0,5.0,6.0,0.0,6.0,0
25532.58,102140.12,4,4,2,12.995,5.528908,8,22.11344758,22.11563253,0.0,0.0,0.0,0.0,0.0,0
3641.5,980145.68,175,50,29,15.0,2.890266,225,146.7905,144.5132979,305.0,137.0,106.0,0.0,103.0,0
1682.52,3391.85,2,2,2,4.711403,3.386061,4,6.75376561,6.77212271,0.0,0.0,0.0,0.0,0.0,0
2496.45,9994.67,4,4,4,2.0,1.25,8,4.998067196,5.0,0.0,0.0,0.0,0.0,0.0,0
31900.45,191451.85,5,6,6,2.0,1.001105,11,6.00241899,6.006630607000001,0.0,0.0,0.0,0.0,0.0,0
1358.31,7270.62,3,4,1,1.99,1.17,7,4.67924398,4.68,0.0,0.0,0.0,0.0,0.0,0
2162.14,399864.47,183,184,3,1.0048,0.138502,367,25.20805292,25.48427878,1.0,1.0,1.0,0.0,1.0,0
0.0,4.17,1,1,1,1.1,1.1,2,1.09856477,1.1,0.0,0.0,0.0,0.0,0.0,0
3394.1,1284742.27,370,374,4,5.984678,0.892415,744,332.7618308000001,333.7633261000001,0.0,0.0,0.0,0.0,0.0,0
0.0,3.92,2,1,1,98.363606,98.363606,3,98.36266323,98.3636065,0.0,0.0,0.0,0.0,0.0,0
123369.2,386465.55,1,3,2,0.48325,0.24287,4,0.4,0.72860901,13.0,12.0,13.0,0.0,13.0,0
16271.2,601025.25,1,36,2,2.814717,0.273739,37,3.5,9.854608034,13.0,9.0,13.0,0.0,13.0,0
4415.2,190001.52,16,26,3,1.0088290000000002,0.504703,42,13.03270291,13.12228774,2.0,2.0,2.0,0.15141,2.0,0
7786.06,62320.25,8,8,7,25.0,12.766195,16,102.117323,102.1295605,0.0,0.0,0.0,0.0,0.0,0
0.0,41008.07,1,1,1,5.0,5.0,2,4.99874,5.0,1.0,1.0,1.0,0.376631,1.0,0
0.01,6.23,3,45,45,649.732046,44.466667,48,2000.998585,2001.0,0.0,0.0,0.0,0.0,0.0,0
0.69,322.35,2,2,2,56.642164,50.5,4,100.9990158,101.0,0.0,0.0,0.0,0.0,0.0,0
6741.16,209176.72,29,31,1,0.013973,0.002962,60,0.0669285,0.0918361,0.0,0.0,0.0,0.0,0.0,0
5910.26,100474.43,0,17,4,131.15309,46.336559,18,0.0,787.7214998,1.0,1.0,1.0,1.509904,1.0,0
0.0,42393.82,1,1,1,1.548853,1.548853,2,1.548403419,1.54885256,1.0,1.0,1.0,0.116669,1.0,0
5911.94,408137.83,68,69,1,2.002435,0.26114,137,17.9519953,18.01869135,0.0,0.0,0.0,0.0,0.0,0
16228.62,113631.18,4,7,4,5.322744999999999,1.465477,11,10.22783484,10.25834097,0.0,0.0,0.0,0.0,0.0,0
0.0,314.92,2,1,1,101.0,101.0,3,100.9990158,101.0,0.0,0.0,0.0,0.0,0.0,0
0.3,322.95,2,2,2,87.993619,50.5,4,100.9990158,101.0,0.0,0.0,0.0,0.0,0.0,0
2925.08,267755.22,85,87,2,1.000014,0.059985,172,5.183001494,5.218722494,0.0,0.0,0.0,0.0,0.0,0
828.71,54540.67,59,64,7,54.2,13.413469,123,858.4167884,858.462,0.0,0.0,0.0,0.0,0.0,0
876.72,1891169.67,1999,2113,12,499.989,30.759633,4112,64992.52799,64995.10434,5.0,5.0,5.0,0.0,5.0,0
5.08,89561.72,4,2,1,60.0,30.05,6,60.098,60.1,2.0,2.0,2.0,1.510225,2.0,0
18006.95,536981.08,6,28,10,17.0,4.429336,34,124.01768429999998,124.0214152,3.0,2.0,2.0,6.760422999999999,2.0,0
57554.25,230217.02,0,4,2,19.995,8.360968,5,0.0,33.443870000000004,0.0,0.0,0.0,0.0,0.0,0
108.81,356.88,2,2,2,0.990561,0.4984560000000001,4,0.99601548,0.9969124,0.0,0.0,0.0,0.0,0.0,0
5005.28,874362.07,124,167,5,25.5,0.330032,291,55.05681216,55.11542298,2.0,2.0,2.0,0.0,2.0,0
184251.12,553557.55,5,3,3,1.0,0.37,8,45.15868277,1.11,1.0,0.0,0.0,0.0,0.0,0
0.0,65.32,3,1,1,101.0,101.0,4,100.998446,101.0,0.0,0.0,0.0,0.0,0.0,0
5711.32,17139.98,2,3,3,0.761864,0.325859,5,0.976546691,0.97757691,0.0,0.0,0.0,0.0,0.0,0
1256.93,1420408.97,53,867,1,2.104634,0.4166,920,361.1649277,361.1924277,8.0,6.0,8.0,0.0,8.0,0
0.4,6.45,3,2,2,1870.469089,1000.5,5,2000.998585,2001.0,0.0,0.0,0.0,0.0,0.0,0
7519.13,352296.45,39,32,9,10.0,3.170122,71,101.4117418,101.443909,36.0,5.0,5.0,0.433545,5.0,0
0.0,145464.3,1,1,1,0.995,0.995,2,0.9,0.995,1.0,1.0,1.0,0.07495,1.0,0
57147.06,422328.02,14,5,4,7.958703999999999,4.647777,19,23.21842356,23.23888405,11.0,5.0,4.0,0.0,4.0,0
1451.37,176465.8,121,121,1,1.687923,0.634642,242,76.65737508,76.79170838,0.0,0.0,0.0,0.0,0.0,0
3415.81,154447.4,10,9,3,157.130792,55.07289,19,505.628344,495.6560139,6.0,4.0,4.0,0.015799,4.0,0
12597.92,226762.55,0,18,7,23.199495,7.0480220000000005,19,0.0,126.86439579999998,2.0,2.0,2.0,0.685974,2.0,0
1828.61,226748.1,0,124,3,1.146855,0.460757,125,0.0,57.13392745,2.0,2.0,2.0,0.814393,2.0,0
3341.02,976006.65,25,10,7,4.947967,2.109301,35,23.727,21.09300543,43.0,20.0,26.0,0.0,26.0,0
0.0,3.92,1,1,1,1.999564,1.999564,2,1.999092664,1.9995643,0.0,0.0,0.0,0.0,0.0,0
1723.98,391343.0,0,227,5,1.019167,0.8661459999999999,228,0.0,196.615141,2.0,2.0,2.0,0.226018,2.0,0
0.0,8.27,4,2,2,1364.703022,1000.5,6,2000.998113,2001.0,0.0,0.0,0.0,0.0,0.0,0
2095.65,49806.58,2,3,1,4.995,3.078333,5,9.234159989,9.235,1.0,1.0,1.0,0.376255,1.0,0
2119.21,226755.1,0,107,2,0.520178,0.233005,108,0.0,24.93156573,1.0,1.0,1.0,0.373441,1.0,0
0.0,0.0,0,1,1,35.0,35.0,1,0.0,35.0,10.0,7.0,10.0,0.0,10.0,0
0.0,310.2,2,1,1,101.0,101.0,3,100.9990158,101.0,0.0,0.0,0.0,0.0,0.0,0
130659.21,890010.87,14,6,6,5.67316,1.241561,20,7.44399853,7.44936714,0.0,0.0,0.0,0.0,0.0,0
13328.35,1017593.9,64,72,4,327.7520580000001,80.136299,136,5769.759075,5769.813506,8.0,4.0,4.0,4.0,4.0,0
170354.16,880400.3,12,5,5,32.01,9.772427,17,48.84703475,48.86213363,0.0,0.0,0.0,0.0,0.0,0
3.92,68.37,3,2,2,88.309828,50.5,5,100.998446,101.0,0.0,0.0,0.0,0.0,0.0,0
13731.65,96160.73,6,7,5,16.0,5.896254,13,41.26995577,41.27377799,0.0,0.0,0.0,0.0,0.0,0
1704.44,149730.1,81,45,11,183.0,7.082794,126,1172.199263,318.7257356,24.0,7.0,7.0,0.0,7.0,0
31648.25,286816.02,8,9,9,0.226352,0.084107,17,0.750839788,0.75696684,0.0,0.0,0.0,0.0,0.0,0
775.77,562039.25,681,712,6,720.3,3.077847,1393,2190.83581,2191.426851,3.0,3.0,3.0,20.0,3.0,0
0.0,102.15,1,1,1,0.311935,0.311935,2,0.3097353,0.3119353,0.0,0.0,0.0,0.0,0.0,0
2602.36,291464.55,0,112,6,1.000786,0.28238,113,0.0,31.626524300000003,4.0,4.0,4.0,0.0,4.0,0
0.0,315.47,2,1,1,101.0,101.0,3,100.9990158,101.0,0.0,0.0,0.0,0.0,0.0,0
0.28,78.4,3,2,2,52.541715,50.5,5,100.998488,101.0,0.0,0.0,0.0,0.0,0.0,0
1502.46,293094.58,187,193,5,17.1,2.728139,380,526.4068596,526.5307433,0.0,0.0,0.0,0.0,0.0,0
2723.09,398398.52,139,146,17,373.0,127.255145,285,18579.00025,18579.25112,1.0,1.0,1.0,0.0,1.0,0
12090.62,132996.78,0,11,2,29.811,9.569432,12,0.0,105.2637501,1.0,1.0,1.0,0.777221,1.0,0
6223.06,1198237.45,107,190,4,1.146521,0.554501,297,104.8838571,105.3551839,4.0,3.0,4.0,0.0,4.0,0
0.82,324.1,2,2,2,50.635495,50.5,4,100.9989738,101.0,0.0,0.0,0.0,0.0,0.0,0
311.67,1296.6,4,4,2,19.89,14.88275,8,59.52932,59.53100000000001,0.0,0.0,0.0,0.0,0.0,0
14.42,146014.17,180,9820,1408,17699.99914,19.097725,10000,186918.0533,187539.6575,48.0,34.0,36.0,0.0,36.0,0
